date,store_id,category,weather,promotion,special_event,dominant_age_group,num_customers,total_sales,online_sales,in_store_sales,avg_transaction,return_rate
2023-07-22,store_3,Groceries,Cloudy,Discount,True,25-34,202.0,3096.5,1732.75,1363.75,15.33,0.0471
2023-07-22,store_3,Home Goods,Rainy,BOGO,False,18-24,128.0,1423.36,445.25,978.11,11.12,0.0289
2023-07-22,store_3,Beauty,Sunny,Seasonal,False,55+,134.0,1067.74,292.99,774.76,7.97,0.07
2023-07-22,store_4,Electronics,Snowy,Discount,False,55+,84.0,1901.38,789.71,1111.67,,0.0512
2023-07-22,store_4,Clothing,Rainy,Flash Sale,False,55+,132.0,1334.6,397.75,936.85,10.11,0.0366
2023-07-22,store_4,Groceries,Rainy,Discount,False,18-24,136.0,1773.59,946.34,827.25,13.04,0.0391
2023-07-22,store_4,Home Goods,Cloudy,,False,55+,118.0,,281.37,1312.05,13.5,0.0464
2023-07-22,store_4,Beauty,,Flash Sale,False,45-54,151.0,877.71,633.92,243.79,5.81,0.0575
2023-07-22,store_5,Electronics,Sunny,Discount,False,25-34,147.0,2204.84,1303.88,900.96,15.0,0.0412
2023-07-22,store_5,Clothing,Sunny,Seasonal,False,35-44,138.0,1496.33,275.63,1220.71,10.84,0.0773
2023-07-22,store_5,Groceries,Cloudy,,False,35-44,114.0,1269.36,229.8,1039.55,11.13,0.035
2023-07-22,store_5,Home Goods,Rainy,Flash Sale,False,45-54,107.0,1404.5,172.05,1232.45,13.13,0.0322
2023-07-22,store_5,Beauty,Sunny,Discount,False,55+,160.0,2227.05,565.99,1661.06,13.92,0.0493
2023-07-22,store_6,Electronics,Rainy,,False,55+,112.0,1147.53,387.73,759.8,10.25,0.0599
2023-07-22,store_6,Clothing,Windy,,False,18-24,101.0,1473.56,707.17,766.39,14.59,0.0559
2023-07-22,store_6,Groceries,Sunny,Seasonal,False,45-54,135.0,2031.37,621.86,1409.5,15.05,0.0602
2023-07-22,store_6,Home Goods,Snowy,Flash Sale,False,45-54,94.0,1823.1,1047.35,775.76,19.39,0.0544
2023-07-22,store_6,Beauty,Snowy,Flash Sale,False,45-54,91.0,1200.63,989.16,211.46,13.19,0.0382
2023-07-22,store_7,Electronics,Cloudy,Flash Sale,False,35-44,130.0,1385.49,1073.77,311.72,10.66,0.0696
2023-07-22,store_7,Clothing,Cloudy,BOGO,False,18-24,123.0,2412.97,562.62,1850.35,19.62,0.0654
2023-07-22,store_7,Groceries,Rainy,BOGO,False,55+,124.0,2046.16,333.07,1713.09,16.5,0.0657
2023-07-22,store_7,Home Goods,Sunny,Seasonal,False,35-44,121.0,2078.27,628.36,1449.9,17.18,0.0178
2023-07-22,store_7,Beauty,Rainy,BOGO,False,18-24,102.0,1794.8,916.47,878.33,17.6,0.0571
2023-07-22,store_8,Electronics,Sunny,,False,55+,164.0,1572.45,769.51,802.94,9.59,0.0531
2023-07-22,store_8,Clothing,Rainy,Seasonal,False,25-34,119.0,1628.54,1024.38,604.16,13.69,0.0369
2023-07-22,store_8,Groceries,Rainy,,False,25-34,121.0,1135.27,448.44,686.84,9.38,0.0617
2023-07-22,store_8,Home Goods,Rainy,Discount,False,18-24,111.0,1827.4,890.54,936.86,16.46,0.02
2023-07-22,store_8,Beauty,Rainy,BOGO,False,18-24,113.0,1662.65,477.31,1185.34,14.71,0.0761
2023-07-22,store_9,Electronics,Cloudy,Seasonal,False,18-24,105.0,1903.23,182.88,1720.35,18.13,0.0336
2023-07-22,store_9,Clothing,Snowy,,False,35-44,108.0,976.96,638.16,338.79,9.05,0.0375
2023-07-22,store_9,Groceries,Sunny,Flash Sale,False,45-54,148.0,1492.5,358.46,1134.04,10.08,0.0418
2023-07-22,store_9,Home Goods,Sunny,Flash Sale,False,18-24,115.0,,545.62,1609.61,18.74,0.0352
2023-07-22,store_9,Beauty,Cloudy,,False,35-44,107.0,702.09,483.83,218.26,6.56,0.0341
2023-07-22,store_10,Electronics,Cloudy,Seasonal,False,25-34,144.0,1650.21,970.82,679.39,11.46,0.0446
2023-07-22,store_10,Clothing,Sunny,Flash Sale,False,55+,151.0,1192.57,216.16,976.41,7.9,0.0656
2023-07-22,store_10,Groceries,Rainy,BOGO,False,45-54,114.0,1823.6,711.13,1112.47,16.0,0.0267
2023-07-22,store_10,Home Goods,Windy,Flash Sale,False,25-34,129.0,1917.59,1193.32,724.27,14.87,0.0348
2023-07-22,store_10,Beauty,Windy,BOGO,False,55+,143.0,2169.3,411.9,1757.4,15.17,0.0278
2023-07-23,store_1,Electronics,Cloudy,Flash Sale,False,35-44,135.0,1338.76,413.62,925.14,9.92,0.0352
2023-07-23,store_1,Clothing,Rainy,,False,35-44,115.0,1376.77,591.13,785.64,11.97,0.042
2023-07-23,store_1,Groceries,Windy,Seasonal,False,45-54,123.0,1519.6,939.65,579.95,12.35,0.0814
2023-07-23,store_1,Home Goods,Sunny,,False,25-34,117.0,1900.21,1339.06,561.14,16.24,0.0497
2023-07-23,store_1,Beauty,Windy,BOGO,False,55+,122.0,1947.21,509.3,1437.91,15.96,0.0494
2023-07-23,store_2,Electronics,Windy,,False,55+,122.0,991.25,795.43,195.83,8.13,0.0337
2023-07-23,store_2,Clothing,Cloudy,Seasonal,,18-24,131.0,2011.07,279.48,1731.59,15.35,0.0207
2023-07-23,store_2,Groceries,Snowy,BOGO,False,18-24,85.0,1497.23,755.31,741.92,17.61,0.0627
2023-07-23,store_2,Home Goods,Windy,BOGO,False,45-54,116.0,1788.93,,659.22,15.42,0.053
2023-07-23,store_2,Beauty,Cloudy,BOGO,False,35-44,93.0,,1059.61,775.37,19.73,0.0497
2023-07-23,store_3,Electronics,Rainy,Discount,False,,108.0,886.29,386.26,500.03,8.21,0.0448
2023-07-23,store_3,Clothing,Sunny,BOGO,False,35-44,150.0,2580.98,226.94,2354.04,17.21,0.0714
2023-07-23,store_3,Groceries,Rainy,BOGO,False,55+,107.0,1660.09,593.54,1066.56,15.51,0.0692
2023-07-23,store_3,Home Goods,Snowy,Flash Sale,False,35-44,124.0,1605.8,516.05,1089.74,12.95,0.0017
2023-07-23,store_3,Beauty,Cloudy,Flash Sale,False,18-24,148.0,1218.22,318.15,900.08,8.23,0.0603
2023-07-23,store_4,Electronics,Windy,Seasonal,False,45-54,134.0,2389.44,1539.25,850.2,17.83,0.0477
2023-07-23,store_4,Clothing,Windy,BOGO,False,18-24,107.0,2054.52,585.23,1469.3,19.2,0.0672
2023-07-23,store_4,Groceries,Cloudy,Flash Sale,False,18-24,145.0,702.31,53.87,648.43,4.84,0.0634
2023-07-23,store_4,Home Goods,Windy,Discount,False,25-34,118.0,1219.64,753.86,465.78,10.34,0.0803
2023-07-23,store_4,Beauty,Cloudy,,False,55+,118.0,1353.73,641.13,712.61,,0.0451
2023-07-23,store_5,Electronics,Sunny,,False,35-44,154.0,1680.11,384.7,1295.41,10.91,0.0713
2023-07-23,store_5,Clothing,Sunny,Flash Sale,False,18-24,,1325.91,234.58,1091.33,,0.0244
2023-07-23,store_5,Groceries,Snowy,Discount,False,45-54,,1341.92,354.65,987.27,12.43,-0.0023
2023-07-23,store_5,Home Goods,Sunny,Discount,False,18-24,145.0,2225.75,1286.51,939.23,15.35,0.0326
2023-07-23,store_5,Beauty,Rainy,BOGO,True,45-54,147.0,2236.5,409.7,1826.79,15.21,0.0256
2023-07-23,store_6,Electronics,Windy,Seasonal,False,18-24,117.0,1608.45,736.75,871.7,13.75,0.0434
2023-07-23,store_6,Clothing,Snowy,BOGO,False,35-44,105.0,1191.12,698.11,493.02,11.34,0.0599
2023-07-23,store_6,Groceries,Rainy,Flash Sale,False,25-34,105.0,1671.66,1018.08,653.58,15.92,0.0334
2023-07-23,store_6,Home Goods,Windy,Discount,False,55+,124.0,1273.24,353.71,919.53,10.27,0.0444
2023-07-23,store_6,Beauty,Snowy,Flash Sale,False,55+,114.0,1275.57,711.73,563.84,11.19,0.0531
2023-07-23,store_7,Electronics,Cloudy,,False,18-24,139.0,1261.07,513.62,747.45,9.07,0.0118
2023-07-23,store_7,Clothing,Snowy,Flash Sale,False,55+,110.0,1363.56,372.34,991.22,12.4,0.0991
2023-07-23,store_7,Groceries,Sunny,BOGO,False,45-54,150.0,1791.23,250.59,1540.64,11.94,0.0321
2023-07-23,store_7,Home Goods,Sunny,BOGO,,45-54,143.0,2347.89,724.1,1623.79,16.42,0.0455
2023-07-23,store_7,Beauty,Snowy,,False,45-54,109.0,1487.45,122.38,1365.07,13.65,0.0767
2023-07-23,store_8,Electronics,Windy,Seasonal,False,18-24,139.0,1429.44,241.44,1188.0,10.28,0.064
2023-07-23,store_8,Clothing,Windy,Discount,False,25-34,123.0,1855.98,370.84,1485.13,15.09,0.0555
2023-07-23,store_8,Groceries,Snowy,BOGO,False,18-24,104.0,1278.98,833.9,445.08,12.3,0.0646
2023-07-23,store_8,Home Goods,Cloudy,Seasonal,False,35-44,127.0,1595.69,749.71,845.98,12.56,0.0596
2023-07-23,store_8,Beauty,Sunny,Flash Sale,False,18-24,153.0,1590.74,801.01,789.74,10.4,0.0357
2023-07-23,store_9,Electronics,Rainy,Discount,False,45-54,121.0,1708.82,242.12,1466.7,14.12,0.0318
2023-07-23,store_9,Clothing,Rainy,Discount,False,,143.0,1213.13,372.73,840.41,8.48,0.0212
2023-07-23,store_9,Groceries,Sunny,Seasonal,False,45-54,147.0,1741.06,536.48,1204.58,11.84,-0.0102
2023-07-23,store_9,Home Goods,Windy,Flash Sale,False,25-34,116.0,927.77,458.56,469.21,8.0,0.0921
2023-07-23,store_9,Beauty,Sunny,Discount,False,45-54,147.0,2459.98,974.5,1485.49,16.73,0.048
2023-07-23,store_10,Electronics,Windy,Flash Sale,False,35-44,121.0,1321.57,464.75,856.82,10.92,0.0179
2023-07-23,store_10,Clothing,Windy,Flash Sale,False,55+,107.0,1570.03,532.58,1037.44,14.67,0.06
2023-07-23,store_10,Groceries,Cloudy,Seasonal,False,,149.0,1649.52,349.78,1299.74,11.07,0.0513
2023-07-23,store_10,Home Goods,Windy,Flash Sale,False,18-24,109.0,1676.19,338.46,1337.73,15.38,0.0578
2023-07-23,store_10,Beauty,Windy,Flash Sale,False,18-24,129.0,1655.64,998.63,657.01,12.83,0.0604
2023-07-24,store_1,Electronics,Cloudy,Discount,False,18-24,98.0,1534.3,698.78,835.52,15.66,0.0567
2023-07-24,store_1,Clothing,Cloudy,Discount,False,25-34,96.0,1381.05,215.63,1165.41,14.39,0.0217
2023-07-24,store_1,Groceries,Rainy,BOGO,False,18-24,89.0,1043.01,248.36,794.65,,0.0283
2023-07-24,store_1,Home Goods,Snowy,BOGO,False,18-24,81.0,1108.91,534.53,574.38,13.69,0.059
2023-07-24,store_1,Beauty,Sunny,Discount,False,45-54,111.0,1851.02,1052.16,798.86,16.68,0.0673
2023-07-24,store_2,Electronics,Windy,,False,45-54,85.0,768.58,465.82,302.76,9.04,0.0294
2023-07-24,store_2,Clothing,Rainy,,False,18-24,66.0,960.1,344.28,615.82,14.55,0.0627
2023-07-24,store_2,Groceries,Windy,Seasonal,False,25-34,89.0,1649.56,760.23,889.33,18.53,0.056
2023-07-24,store_2,Home Goods,Snowy,,False,,84.0,935.62,183.75,751.87,11.14,0.0351
2023-07-24,store_2,Beauty,Cloudy,Discount,,18-24,108.0,1928.52,772.15,1156.36,17.86,0.0634
2023-07-24,store_3,Electronics,Snowy,Discount,False,18-24,85.0,1292.17,629.74,662.43,15.2,0.0342
2023-07-24,store_3,Clothing,Snowy,Discount,False,45-54,83.0,1218.39,386.43,831.96,14.68,0.0525
2023-07-24,store_3,Groceries,Rainy,BOGO,False,35-44,84.0,842.77,408.76,,10.03,0.0397
2023-07-24,store_3,Home Goods,Snowy,Seasonal,False,25-34,90.0,1105.32,516.0,589.32,12.28,0.0824
2023-07-24,store_3,Beauty,Windy,Seasonal,False,18-24,90.0,1210.34,198.2,1012.14,13.45,0.0677
2023-07-24,store_4,Electronics,Sunny,BOGO,False,18-24,122.0,1722.8,232.61,1490.19,14.12,0.0362
2023-07-24,store_4,Clothing,Rainy,Discount,False,18-24,76.0,632.03,391.38,240.65,8.32,0.0512
2023-07-24,store_4,Groceries,Rainy,Discount,False,55+,87.0,1316.78,749.63,567.16,15.14,0.0493
2023-07-24,store_4,Home Goods,Rainy,Flash Sale,False,45-54,85.0,1173.18,190.85,982.33,13.8,0.061
2023-07-24,store_4,Beauty,Rainy,BOGO,False,25-34,90.0,1174.6,731.62,442.98,13.05,0.035
2023-07-24,store_5,Electronics,Cloudy,Flash Sale,False,55+,99.0,1651.78,1555.27,96.51,16.68,0.0618
2023-07-24,store_5,Clothing,Windy,Discount,True,25-34,138.0,1744.36,894.21,850.16,12.64,0.0423
2023-07-24,store_5,Groceries,Windy,,False,45-54,104.0,1049.93,685.8,364.13,10.1,0.0538
2023-07-24,store_5,Home Goods,Windy,BOGO,False,45-54,93.0,1984.21,683.97,1300.23,21.34,0.0453
2023-07-24,store_5,Beauty,Rainy,,False,25-34,111.0,1089.98,112.71,977.27,9.82,0.051
2023-07-24,store_6,Electronics,Sunny,,False,25-34,119.0,997.8,728.51,269.29,8.38,0.097
2023-07-24,store_6,Clothing,Windy,,False,55+,103.0,1221.27,977.58,243.69,11.86,0.0441
2023-07-24,store_6,Groceries,Sunny,Discount,False,45-54,110.0,1793.33,921.63,871.7,16.3,0.0209
2023-07-24,store_6,Home Goods,Snowy,Flash Sale,False,55+,80.0,950.32,635.84,314.49,,0.038
2023-07-24,store_6,Beauty,Cloudy,Flash Sale,False,18-24,95.0,1205.47,345.0,860.46,12.69,0.0784
2023-07-24,store_7,Electronics,Rainy,Discount,False,35-44,100.0,1294.47,455.87,838.6,12.94,0.0333
2023-07-24,store_7,Clothing,Windy,Seasonal,False,18-24,84.0,1084.8,719.65,365.15,12.91,0.018
2023-07-24,store_7,Groceries,Rainy,Discount,False,45-54,74.0,1016.78,370.72,646.06,13.74,0.0263
2023-07-24,store_7,Home Goods,Windy,,False,,79.0,1145.73,629.99,515.74,14.5,0.0961
2023-07-24,store_7,Beauty,Cloudy,,False,45-54,105.0,1199.84,845.54,354.3,11.43,0.0695
2023-07-24,store_8,Electronics,Cloudy,Discount,False,25-34,114.0,813.9,456.79,357.11,7.14,0.0454
2023-07-24,store_8,Clothing,Sunny,Discount,False,35-44,123.0,1583.99,284.94,1299.05,12.88,0.0336
2023-07-24,store_8,Groceries,Cloudy,Discount,False,45-54,,1912.04,1099.96,812.08,17.87,0.0323
2023-07-24,store_8,Home Goods,Cloudy,Flash Sale,False,18-24,78.0,1000.89,206.65,794.24,12.83,0.0453
2023-07-24,store_8,Beauty,Windy,BOGO,True,25-34,138.0,2059.08,1057.49,1001.59,14.92,0.0984
2023-07-24,store_9,Electronics,Sunny,BOGO,False,45-54,118.0,1539.32,725.05,814.27,13.05,0.027
2023-07-24,store_9,Clothing,Windy,,False,18-24,99.0,1245.89,915.74,330.15,12.58,0.0346
2023-07-24,store_9,Groceries,Rainy,Flash Sale,False,35-44,84.0,1575.34,880.05,695.29,18.75,0.0635
2023-07-24,store_9,Home Goods,Windy,BOGO,,55+,109.0,2363.94,936.31,1427.63,21.69,0.0558
2023-07-24,store_9,Beauty,Sunny,Seasonal,False,55+,101.0,1470.34,597.17,873.17,14.56,0.0586
2023-07-24,store_10,Electronics,Windy,Discount,False,25-34,90.0,1331.63,670.6,661.04,14.8,0.0694
2023-07-24,store_10,Clothing,Sunny,,False,35-44,99.0,1382.93,321.48,1061.45,,0.0546
2023-07-24,store_10,Groceries,Windy,Flash Sale,False,45-54,85.0,840.01,,547.45,9.88,0.0274
2023-07-24,store_10,Home Goods,Cloudy,Seasonal,False,45-54,110.0,1281.17,395.81,885.36,11.65,0.0767
2023-07-24,store_10,Beauty,Sunny,Flash Sale,False,45-54,,910.05,360.02,550.03,7.78,0.0679
2023-07-25,store_1,Electronics,Snowy,BOGO,False,25-34,88.0,1151.75,316.76,834.98,13.09,0.0281
2023-07-25,store_1,Clothing,Rainy,Flash Sale,False,55+,81.0,976.09,226.91,749.18,12.05,0.0406
2023-07-25,store_1,Groceries,,BOGO,False,55+,99.0,1405.65,37.96,1367.69,14.2,0.0432
2023-07-25,store_1,Home Goods,Sunny,Discount,False,55+,105.0,2121.01,161.26,1959.76,20.2,0.072
2023-07-25,store_1,Beauty,Cloudy,Seasonal,False,25-34,93.0,1410.0,319.4,1090.6,15.16,0.0551
2023-07-25,store_2,Electronics,Cloudy,BOGO,False,45-54,84.0,1906.52,248.21,1658.31,22.7,0.0452
2023-07-25,store_2,Clothing,Snowy,,False,25-34,64.0,783.1,427.6,355.5,12.24,0.0306
2023-07-25,store_2,Groceries,Windy,Seasonal,False,35-44,81.0,1468.1,81.08,1387.02,18.12,0.0378
2023-07-25,store_2,Home Goods,Cloudy,,False,18-24,108.0,986.51,246.45,740.05,9.13,0.0524
2023-07-25,store_2,Beauty,Windy,,False,55+,104.0,1053.12,322.69,730.43,10.13,0.0676
2023-07-25,store_3,Electronics,Cloudy,Flash Sale,False,55+,84.0,1624.57,220.99,1403.58,19.34,0.0249
2023-07-25,store_3,Clothing,Rainy,,False,55+,99.0,1195.68,723.0,472.68,12.08,0.0841
2023-07-25,store_3,Groceries,Cloudy,Seasonal,False,45-54,110.0,1319.3,726.26,593.05,11.99,0.051
2023-07-25,store_3,Home Goods,Sunny,,False,35-44,135.0,1459.95,693.1,766.85,10.81,0.0333
2023-07-25,store_3,Beauty,Sunny,Discount,False,18-24,117.0,1522.46,429.6,1092.86,13.01,0.0599
2023-07-25,store_4,Electronics,Snowy,Flash Sale,False,35-44,74.0,1251.26,456.15,795.12,16.91,0.0635
2023-07-25,store_4,Clothing,Rainy,Flash Sale,True,55+,149.0,1713.05,268.28,1444.76,11.5,0.0655
2023-07-25,store_4,Groceries,Snowy,Seasonal,True,45-54,117.0,1545.09,690.96,854.13,13.21,0.0311
2023-07-25,store_4,Home Goods,Rainy,,False,18-24,101.0,528.02,324.62,203.4,5.23,0.0431
2023-07-25,store_4,Beauty,Rainy,Discount,False,55+,93.0,1130.67,662.0,468.67,12.16,0.0704
2023-07-25,store_5,Electronics,Sunny,,False,55+,117.0,1297.92,620.66,677.26,11.09,0.0587
2023-07-25,store_5,Clothing,Windy,Flash Sale,False,45-54,98.0,1221.15,777.9,443.24,12.46,0.0344
2023-07-25,store_5,Groceries,Snowy,Discount,False,18-24,82.0,736.74,84.49,652.25,8.98,0.0514
2023-07-25,store_5,Home Goods,Rainy,Flash Sale,False,35-44,81.0,1068.2,184.37,883.83,13.19,0.0492
2023-07-25,store_5,Beauty,Windy,Discount,False,45-54,99.0,1802.18,344.32,1457.86,18.2,0.0547
2023-07-25,store_6,Electronics,Cloudy,Flash Sale,False,45-54,106.0,1599.52,735.91,863.61,15.09,0.0287
2023-07-25,store_6,Clothing,Sunny,Seasonal,False,18-24,108.0,1784.95,361.24,1423.71,16.53,0.0698
2023-07-25,store_6,Groceries,Cloudy,Flash Sale,False,35-44,110.0,1671.08,1294.69,376.39,15.19,0.0611
2023-07-25,store_6,Home Goods,Snowy,BOGO,False,25-34,84.0,1109.81,273.42,836.39,13.21,0.0944
2023-07-25,store_6,Beauty,Windy,Flash Sale,False,18-24,86.0,939.29,447.2,492.1,10.92,0.045
2023-07-25,store_7,Electronics,Cloudy,BOGO,False,45-54,106.0,1755.01,998.62,756.4,16.56,0.0286
2023-07-25,store_7,Clothing,Rainy,Seasonal,False,45-54,87.0,1230.81,599.7,631.11,14.15,0.0527
2023-07-25,store_7,Groceries,Cloudy,Seasonal,True,35-44,,2263.01,906.63,1356.39,12.93,0.0367
2023-07-25,store_7,Home Goods,Cloudy,Flash Sale,False,55+,85.0,789.18,287.94,501.24,9.28,0.064
2023-07-25,store_7,Beauty,Snowy,Discount,False,18-24,88.0,953.02,432.21,520.81,10.83,0.0446
2023-07-25,store_8,Electronics,Cloudy,Seasonal,False,45-54,109.0,1199.75,418.29,781.46,11.01,0.0429
2023-07-25,store_8,Clothing,Windy,,False,25-34,82.0,765.03,274.87,490.17,9.33,0.0705
2023-07-25,store_8,Groceries,Cloudy,Discount,False,25-34,88.0,1740.42,1036.36,704.06,19.78,0.0134
2023-07-25,store_8,Home Goods,Windy,Discount,False,45-54,97.0,958.92,225.71,733.21,9.89,0.1011
2023-07-25,store_8,Beauty,Rainy,BOGO,False,45-54,97.0,1361.3,582.93,778.36,14.03,0.0773
2023-07-25,store_9,Electronics,Windy,,False,55+,102.0,741.48,164.89,576.59,7.27,0.0367
2023-07-25,store_9,Clothing,Cloudy,Seasonal,False,18-24,97.0,868.65,595.91,272.74,8.96,0.0374
2023-07-25,store_9,Groceries,Sunny,,False,35-44,101.0,1417.34,223.35,1193.99,14.03,0.0604
2023-07-25,store_9,Home Goods,Windy,Flash Sale,False,18-24,99.0,1311.17,596.34,714.82,13.24,0.0676
2023-07-25,store_9,Beauty,Sunny,,False,55+,118.0,1192.43,555.05,637.38,10.11,0.0638
2023-07-25,store_10,Electronics,Sunny,,False,55+,113.0,1506.87,444.01,1062.85,13.34,0.0249
2023-07-25,store_10,Clothing,Windy,BOGO,False,45-54,98.0,1114.82,428.5,686.32,11.38,0.0301
2023-07-25,store_10,Groceries,Rainy,BOGO,False,35-44,96.0,1574.33,300.55,1273.78,16.4,0.0571
2023-07-25,store_10,Home Goods,Rainy,Flash Sale,False,25-34,76.0,934.11,561.33,372.78,12.29,0.0716
2023-07-25,store_10,Beauty,Windy,,False,35-44,91.0,748.08,437.4,310.67,8.22,0.0756
2023-07-26,store_1,Electronics,Sunny,Discount,False,55+,116.0,1298.82,734.3,564.52,11.2,0.0674
2023-07-26,store_1,Clothing,Cloudy,Seasonal,False,18-24,113.0,1431.23,1060.89,370.34,12.67,0.0491
2023-07-26,store_1,Groceries,Windy,Discount,False,25-34,98.0,1327.93,433.08,894.85,13.55,
2023-07-26,store_1,Home Goods,Sunny,BOGO,False,55+,112.0,1303.96,780.35,523.61,11.64,0.037
2023-07-26,store_1,Beauty,Cloudy,Discount,False,18-24,94.0,1147.73,236.42,911.32,12.21,0.0474
2023-07-26,store_2,Electronics,Sunny,,False,55+,115.0,1739.73,1396.34,343.39,15.13,0.0641
2023-07-26,store_2,Clothing,Sunny,Discount,False,55+,106.0,1933.82,956.57,977.25,18.24,0.0445
2023-07-26,store_2,Groceries,Cloudy,,False,25-34,105.0,1094.18,781.13,313.04,10.42,0.0164
2023-07-26,store_2,Home Goods,Windy,BOGO,False,25-34,90.0,1928.45,205.58,1722.87,21.43,0.0533
2023-07-26,store_2,Beauty,Cloudy,Seasonal,False,55+,107.0,1376.92,793.51,583.41,12.87,0.1057
2023-07-26,store_3,Electronics,Windy,,False,,103.0,,415.0,688.93,10.72,0.0762
2023-07-26,store_3,Clothing,Rainy,Discount,False,,83.0,1537.44,225.75,1311.68,18.52,0.0721
2023-07-26,store_3,Groceries,Snowy,Flash Sale,False,45-54,74.0,571.69,386.58,185.11,7.73,0.008
2023-07-26,store_3,Home Goods,Sunny,Flash Sale,False,55+,112.0,1672.2,575.76,1096.45,14.93,0.034
2023-07-26,store_3,Beauty,Windy,BOGO,False,18-24,93.0,1594.15,568.33,1025.82,17.14,0.0552
2023-07-26,store_4,Electronics,Rainy,BOGO,True,25-34,147.0,2879.74,210.3,2669.44,19.59,0.0253
2023-07-26,store_4,Clothing,Windy,Seasonal,False,45-54,104.0,1110.16,611.81,498.35,10.67,0.0222
2023-07-26,store_4,Groceries,Windy,Discount,False,35-44,96.0,774.9,576.24,198.66,8.07,0.0613
2023-07-26,store_4,Home Goods,Cloudy,Discount,True,18-24,123.0,1382.49,431.15,951.34,11.24,0.0415
2023-07-26,store_4,Beauty,Windy,Discount,False,25-34,85.0,1304.38,498.98,805.4,15.35,0.0661
2023-07-26,store_5,Electronics,Windy,Discount,False,45-54,94.0,1077.12,455.49,621.63,11.46,
2023-07-26,store_5,Clothing,Sunny,Discount,False,45-54,103.0,1723.55,714.51,1009.04,16.73,0.045
2023-07-26,store_5,Groceries,Rainy,Seasonal,False,18-24,98.0,1315.55,50.51,1265.04,13.42,0.052
2023-07-26,store_5,Home Goods,Snowy,,False,35-44,82.0,1209.26,471.96,737.3,14.75,0.0204
2023-07-26,store_5,Beauty,Windy,,False,18-24,86.0,910.77,441.18,469.6,10.59,0.0514
2023-07-26,store_6,Electronics,Rainy,Discount,False,18-24,93.0,1408.91,366.51,1042.4,15.15,0.0439
2023-07-26,store_6,Clothing,Sunny,Flash Sale,False,18-24,126.0,1374.95,284.43,1090.52,10.91,0.0368
2023-07-26,store_6,Groceries,Cloudy,Flash Sale,False,45-54,,1341.42,474.05,867.38,13.41,0.0537
2023-07-26,store_6,Home Goods,Snowy,Flash Sale,False,25-34,86.0,1118.99,630.37,488.62,13.01,0.0465
2023-07-26,store_6,Beauty,Windy,Seasonal,False,18-24,103.0,1529.06,165.57,1363.49,14.85,0.0388
2023-07-26,store_7,Electronics,Rainy,,,55+,89.0,,552.83,388.28,10.57,0.0719
2023-07-26,store_7,Clothing,Snowy,BOGO,False,35-44,88.0,1203.86,785.96,417.89,13.68,0.0231
2023-07-26,store_7,Groceries,Sunny,BOGO,False,25-34,122.0,2290.55,1025.1,1265.44,18.77,0.0296
2023-07-26,store_7,Home Goods,Rainy,,False,18-24,115.0,1152.6,120.87,1031.73,10.02,0.0741
2023-07-26,store_7,Beauty,Snowy,Flash Sale,False,45-54,75.0,1099.94,757.73,342.21,14.67,0.0666
2023-07-26,store_8,Electronics,Sunny,Seasonal,False,25-34,108.0,1695.16,1032.82,662.34,15.7,0.0527
2023-07-26,store_8,Clothing,Cloudy,Seasonal,False,25-34,84.0,1337.46,704.13,633.33,15.92,0.0588
2023-07-26,store_8,Groceries,Snowy,BOGO,False,45-54,80.0,1398.5,109.36,1289.15,17.48,0.0516
2023-07-26,store_8,Home Goods,Sunny,Discount,False,35-44,117.0,1966.79,349.05,1617.74,16.81,0.0423
2023-07-26,store_8,Beauty,Windy,Flash Sale,False,35-44,89.0,1490.27,559.63,930.64,16.74,0.0205
2023-07-26,store_9,Electronics,Cloudy,,False,35-44,115.0,1187.32,540.79,646.54,10.32,0.07
2023-07-26,store_9,Clothing,Cloudy,Discount,False,25-34,136.0,1146.19,430.69,715.5,8.43,0.0698
2023-07-26,store_9,Groceries,Cloudy,Flash Sale,False,35-44,109.0,1857.4,1370.07,487.33,17.04,0.0401
2023-07-26,store_9,Home Goods,Windy,Seasonal,False,35-44,103.0,1355.8,751.28,604.52,13.16,0.0262
2023-07-26,store_9,Beauty,Rainy,Flash Sale,False,55+,88.0,1370.78,1112.02,258.76,15.58,0.0412
2023-07-26,store_10,Electronics,Windy,,False,55+,99.0,1051.46,261.68,789.78,10.62,0.0606
2023-07-26,store_10,Clothing,Cloudy,,False,18-24,108.0,1171.4,112.34,1059.06,10.85,0.0554
2023-07-26,store_10,Groceries,Sunny,BOGO,False,45-54,111.0,2242.05,,1581.82,20.2,0.0415
2023-07-26,store_10,Home Goods,Rainy,Discount,False,35-44,91.0,1026.41,168.59,,11.28,0.0719
2023-07-26,store_10,Beauty,Sunny,BOGO,False,35-44,111.0,1693.08,121.65,1571.44,15.25,0.0461
2023-07-27,store_1,Electronics,Snowy,Flash Sale,False,35-44,84.0,991.85,643.46,348.39,11.81,0.0567
2023-07-27,store_1,Clothing,Sunny,Flash Sale,False,55+,115.0,1414.14,644.83,769.3,12.3,0.0675
2023-07-27,store_1,Groceries,Sunny,Seasonal,False,55+,104.0,,597.96,905.73,14.46,0.0622
2023-07-27,store_1,Home Goods,Rainy,,False,25-34,79.0,694.92,231.02,463.9,8.8,0.0716
2023-07-27,store_1,Beauty,Cloudy,Flash Sale,False,18-24,75.0,1438.38,650.13,788.24,19.18,0.0316
